,type of loss,loss,conv,fa,cl,asp,ad,acc lp
2530,similarity distr.,VERSE_PPR,SAGE,0.9,0.01,2,20,0.4990334024234694
2531,similarity distr.,VERSE_PPR,SAGE,0.9,0.01,2,40,0.4562556015331515
2532,similarity distr.,VERSE_PPR,SAGE,0.9,0.01,3,2,0.4261198997572245
2533,similarity distr.,VERSE_PPR,SAGE,0.9,0.01,3,5,0.5457653599545491
2534,similarity distr.,VERSE_PPR,SAGE,0.9,0.01,3,20,0.5916668283878981
2535,similarity distr.,VERSE_PPR,SAGE,0.9,0.01,4,2,0.5007604938271605
2536,similarity distr.,VERSE_PPR,SAGE,0.9,0.01,4,5,0.4247050382653061
2537,similarity distr.,VERSE_PPR,SAGE,0.9,0.01,7,2,0.4163684594705265
2538,similarity distr.,VERSE_PPR,SAGE,0.9,0.2,2,5,0.5657896075618367
2539,similarity distr.,VERSE_PPR,SAGE,0.9,0.2,2,20,0.5810923401090728
2540,similarity distr.,VERSE_PPR,SAGE,0.9,0.2,2,40,0.5955299032541777
2541,similarity distr.,VERSE_PPR,SAGE,0.9,0.2,3,2,0.457922
2542,similarity distr.,VERSE_PPR,SAGE,0.9,0.2,3,5,0.4161547271970012
2543,similarity distr.,VERSE_PPR,SAGE,0.9,0.2,3,20,0.5092855198019802
2544,similarity distr.,VERSE_PPR,SAGE,0.9,0.2,4,2,0.533914
2545,similarity distr.,VERSE_PPR,SAGE,0.9,0.2,4,5,0.5539400634268659
2546,similarity distr.,VERSE_PPR,SAGE,0.9,0.5,2,5,0.5554441754848526
2547,similarity distr.,VERSE_PPR,SAGE,0.9,0.5,2,20,0.5562483682461506
2548,similarity distr.,VERSE_PPR,SAGE,0.9,0.5,2,40,0.4419385719212633
2549,similarity distr.,VERSE_PPR,SAGE,0.9,0.5,3,5,0.6007964570393458
2550,similarity distr.,VERSE_PPR,SAGE,0.9,0.5,3,20,0.5702645294585961
2551,similarity distr.,VERSE_PPR,SAGE,0.9,0.5,4,5,0.5910639518580237
2552,similarity distr.,VERSE_PPR,GCN,0.1,0.01,2,5,0.4214341732188461
2553,similarity distr.,VERSE_PPR,GCN,0.1,0.01,2,20,0.3931379962192817
2554,similarity distr.,VERSE_PPR,GCN,0.1,0.01,2,40,0.4038761706555671
2555,similarity distr.,VERSE_PPR,GCN,0.1,0.01,3,2,0.3946307317623909
2556,similarity distr.,VERSE_PPR,GCN,0.1,0.01,3,5,0.3109328375697168
2557,similarity distr.,VERSE_PPR,GCN,0.1,0.01,3,20,0.4798732097464195
2558,similarity distr.,VERSE_PPR,GCN,0.1,0.01,4,2,0.4589585257002154
2559,similarity distr.,VERSE_PPR,GCN,0.1,0.01,4,5,0.4438599444491204
2560,similarity distr.,VERSE_PPR,GCN,0.1,0.01,7,2,0.4651951584855633
2561,similarity distr.,VERSE_PPR,GCN,0.1,0.2,2,5,0.510179176459815
2562,similarity distr.,VERSE_PPR,GCN,0.1,0.2,2,20,0.5050504489097905
2563,similarity distr.,VERSE_PPR,GCN,0.1,0.2,2,40,0.5178579661016949
2564,similarity distr.,VERSE_PPR,GCN,0.1,0.2,3,2,0.4466092328619604
2565,similarity distr.,VERSE_PPR,GCN,0.1,0.2,3,5,0.5249735996326905
2566,similarity distr.,VERSE_PPR,GCN,0.1,0.2,3,20,0.5025452086519682
2567,similarity distr.,VERSE_PPR,GCN,0.1,0.2,4,2,0.5459807956104252
2568,similarity distr.,VERSE_PPR,GCN,0.1,0.2,4,5,0.4864398222940226
2569,similarity distr.,VERSE_PPR,GCN,0.1,0.5,2,5,0.639438808665298
2570,similarity distr.,VERSE_PPR,GCN,0.1,0.5,2,20,0.4354976450494281
2571,similarity distr.,VERSE_PPR,GCN,0.1,0.5,2,40,0.5553190541092305
2572,similarity distr.,VERSE_PPR,GCN,0.1,0.5,3,5,0.5345680290300134
2573,similarity distr.,VERSE_PPR,GCN,0.1,0.5,3,20,0.541121778835924
2574,similarity distr.,VERSE_PPR,GCN,0.1,0.5,4,5,0.5380793652569136
2575,similarity distr.,VERSE_PPR,GCN,0.5,0.01,2,5,0.4842344045368619
2576,similarity distr.,VERSE_PPR,GCN,0.5,0.01,2,20,0.5178142288027612
2577,similarity distr.,VERSE_PPR,GCN,0.5,0.01,2,40,0.4622729245458491
2578,similarity distr.,VERSE_PPR,GCN,0.5,0.01,3,2,0.3576155603332437
2579,similarity distr.,VERSE_PPR,GCN,0.5,0.01,3,5,0.4679576309581465
2580,similarity distr.,VERSE_PPR,GCN,0.5,0.01,3,20,0.5360712693222354
2581,similarity distr.,VERSE_PPR,GCN,0.5,0.01,4,2,0.3241773940096189
2582,similarity distr.,VERSE_PPR,GCN,0.5,0.01,4,5,0.3336694337849479
2583,similarity distr.,VERSE_PPR,GCN,0.5,0.01,7,2,0.4572665748156672
2584,similarity distr.,VERSE_PPR,GCN,0.5,0.2,2,5,0.5753175409874225
2585,similarity distr.,VERSE_PPR,GCN,0.5,0.2,2,20,0.54093935285611
2586,similarity distr.,VERSE_PPR,GCN,0.5,0.2,2,40,0.5289006458022851
2587,similarity distr.,VERSE_PPR,GCN,0.5,0.2,3,2,0.43700123343256
2588,similarity distr.,VERSE_PPR,GCN,0.5,0.2,3,5,0.521888422431993
2589,similarity distr.,VERSE_PPR,GCN,0.5,0.2,3,20,0.4772241819341901
2590,similarity distr.,VERSE_PPR,GCN,0.5,0.2,4,2,0.3331349241084714
2591,similarity distr.,VERSE_PPR,GCN,0.5,0.2,4,5,0.5034758206495275
2592,similarity distr.,VERSE_PPR,GCN,0.5,0.5,2,5,0.5076019584269409
2593,similarity distr.,VERSE_PPR,GCN,0.5,0.5,2,20,0.3772389274421513
2594,similarity distr.,VERSE_PPR,GCN,0.5,0.5,2,40,0.405308316868064
2595,similarity distr.,VERSE_PPR,GCN,0.5,0.5,3,5,0.5650654796631093
2596,similarity distr.,VERSE_PPR,GCN,0.5,0.5,3,20,0.3932937737107936
2597,similarity distr.,VERSE_PPR,GCN,0.5,0.5,4,5,0.4374131745791283
2598,similarity distr.,VERSE_PPR,GCN,0.9,0.01,2,5,0.4662981690792518
2599,similarity distr.,VERSE_PPR,GCN,0.9,0.01,2,20,0.503856425382653
2600,similarity distr.,VERSE_PPR,GCN,0.9,0.01,2,40,0.4706336644991514
2601,similarity distr.,VERSE_PPR,GCN,0.9,0.01,3,2,0.4855607330252957
2602,similarity distr.,VERSE_PPR,GCN,0.9,0.01,3,5,0.5422145118091064
2603,similarity distr.,VERSE_PPR,GCN,0.9,0.01,3,20,0.4689883366647907
2604,similarity distr.,VERSE_PPR,GCN,0.9,0.01,4,2,0.4995358024691358
2605,similarity distr.,VERSE_PPR,GCN,0.9,0.01,4,5,0.5139110331632653
2606,similarity distr.,VERSE_PPR,GCN,0.9,0.01,7,2,0.5044508536737347
2607,similarity distr.,VERSE_PPR,GCN,0.9,0.2,2,5,0.5270969207967469
2608,similarity distr.,VERSE_PPR,GCN,0.9,0.2,2,20,0.4756883986117997
2609,similarity distr.,VERSE_PPR,GCN,0.9,0.2,2,40,0.4689394239226033
2610,similarity distr.,VERSE_PPR,GCN,0.9,0.2,3,2,0.502544
2611,similarity distr.,VERSE_PPR,GCN,0.9,0.2,3,5,0.3524978018418251
2612,similarity distr.,VERSE_PPR,GCN,0.9,0.2,3,20,0.6024732673267326
2613,similarity distr.,VERSE_PPR,GCN,0.9,0.2,4,2,0.283244
2614,similarity distr.,VERSE_PPR,GCN,0.9,0.2,4,5,0.4863111028132382
2615,similarity distr.,VERSE_PPR,GCN,0.9,0.5,2,5,0.4797855915732202
2616,similarity distr.,VERSE_PPR,GCN,0.9,0.5,2,20,0.4930314038079091
2617,similarity distr.,VERSE_PPR,GCN,0.9,0.5,2,40,0.4959951522809098
2618,similarity distr.,VERSE_PPR,GCN,0.9,0.5,3,5,0.5252200651734575
2619,similarity distr.,VERSE_PPR,GCN,0.9,0.5,3,20,0.533843783541607
2620,similarity distr.,VERSE_PPR,GCN,0.9,0.5,4,5,0.3255385190604966
2621,similarity distr.,VERSE_PPR,GAT,0.1,0.01,2,5,0.590641275714372
2622,similarity distr.,VERSE_PPR,GAT,0.1,0.01,2,20,0.5429489603024575
2623,similarity distr.,VERSE_PPR,GAT,0.1,0.01,2,40,0.5137308142559833
2624,similarity distr.,VERSE_PPR,GAT,0.1,0.01,3,2,0.5119998064547346
2625,similarity distr.,VERSE_PPR,GAT,0.1,0.01,3,5,0.3777671889890484
2626,similarity distr.,VERSE_PPR,GAT,0.1,0.01,3,20,0.485267220534441
2627,similarity distr.,VERSE_PPR,GAT,0.1,0.01,4,2,0.5393967374576794
2628,similarity distr.,VERSE_PPR,GAT,0.1,0.01,4,5,0.5106156889150745
2629,similarity distr.,VERSE_PPR,GAT,0.1,0.01,7,2,0.5010416487319433
2630,similarity distr.,VERSE_PPR,GAT,0.1,0.2,2,5,0.6065242208723788
2631,similarity distr.,VERSE_PPR,GAT,0.1,0.2,2,20,0.5533916203505771
2632,similarity distr.,VERSE_PPR,GAT,0.1,0.2,2,40,0.5930328813559322
2633,similarity distr.,VERSE_PPR,GAT,0.1,0.2,3,2,0.6027533409713817
2634,similarity distr.,VERSE_PPR,GAT,0.1,0.2,3,5,0.5990185950413223
2635,similarity distr.,VERSE_PPR,GAT,0.1,0.2,3,20,0.5171068784481483
2636,similarity distr.,VERSE_PPR,GAT,0.1,0.2,4,2,0.6914250876390795
2637,similarity distr.,VERSE_PPR,GAT,0.1,0.2,4,5,0.5527043618739903
2638,similarity distr.,VERSE_PPR,GAT,0.1,0.5,2,5,0.4199129904709325
2639,similarity distr.,VERSE_PPR,GAT,0.1,0.5,2,20,0.595100178849726
2640,similarity distr.,VERSE_PPR,GAT,0.1,0.5,2,40,0.5918164748776518
2641,similarity distr.,VERSE_PPR,GAT,0.1,0.5,3,5,0.715665597018788
2642,similarity distr.,VERSE_PPR,GAT,0.1,0.5,3,20,0.6402403257250315
2643,similarity distr.,VERSE_PPR,GAT,0.1,0.5,4,5,0.6720419483252114
2644,similarity distr.,VERSE_PPR,GAT,0.5,0.01,2,5,0.539640831758034
2645,similarity distr.,VERSE_PPR,GAT,0.5,0.01,2,20,0.4349849195980709
2646,similarity distr.,VERSE_PPR,GAT,0.5,0.01,2,40,0.5589621179242359
2647,similarity distr.,VERSE_PPR,GAT,0.5,0.01,3,2,0.5429739989250202
2648,similarity distr.,VERSE_PPR,GAT,0.5,0.01,3,5,0.5613741817556905
2649,similarity distr.,VERSE_PPR,GAT,0.5,0.01,3,20,0.6003084126040428
2650,similarity distr.,VERSE_PPR,GAT,0.5,0.01,4,2,0.6026174187711305
2651,similarity distr.,VERSE_PPR,GAT,0.5,0.01,4,5,0.571354452188895
2652,similarity distr.,VERSE_PPR,GAT,0.5,0.01,7,2,0.4218459022846674
2653,similarity distr.,VERSE_PPR,GAT,0.5,0.2,2,5,0.5150749528634943
2654,similarity distr.,VERSE_PPR,GAT,0.5,0.2,2,20,0.6283834960231381
2655,similarity distr.,VERSE_PPR,GAT,0.5,0.2,2,40,0.610113263785395
2656,similarity distr.,VERSE_PPR,GAT,0.5,0.2,3,2,0.497040633539777
2657,similarity distr.,VERSE_PPR,GAT,0.5,0.2,3,5,0.576267050617314
2658,similarity distr.,VERSE_PPR,GAT,0.5,0.2,3,20,0.5009394312277823
2659,similarity distr.,VERSE_PPR,GAT,0.5,0.2,4,2,0.515602843087481
2660,similarity distr.,VERSE_PPR,GAT,0.5,0.2,4,5,0.5532033113161607
2661,similarity distr.,VERSE_PPR,GAT,0.5,0.5,2,5,0.532182214930588
2662,similarity distr.,VERSE_PPR,GAT,0.5,0.5,2,20,0.5622129321931739
2663,similarity distr.,VERSE_PPR,GAT,0.5,0.5,2,40,0.6449722642135833
2664,similarity distr.,VERSE_PPR,GAT,0.5,0.5,3,5,0.5812299153260767
2665,similarity distr.,VERSE_PPR,GAT,0.5,0.5,3,20,0.5831283904218869
2666,similarity distr.,VERSE_PPR,GAT,0.5,0.5,4,5,0.6413074659386493
2667,similarity distr.,VERSE_PPR,GAT,0.9,0.01,2,5,0.5922235441866615
2668,similarity distr.,VERSE_PPR,GAT,0.9,0.01,2,20,0.5403280452806123
2669,similarity distr.,VERSE_PPR,GAT,0.9,0.01,2,40,0.4833908582978966
2670,similarity distr.,VERSE_PPR,GAT,0.9,0.01,3,2,0.4436232281306288
2671,similarity distr.,VERSE_PPR,GAT,0.9,0.01,3,5,0.4496286827367908
2672,similarity distr.,VERSE_PPR,GAT,0.9,0.01,3,20,0.5608395272564963
2673,similarity distr.,VERSE_PPR,GAT,0.9,0.01,4,2,0.4351111111111111
2674,similarity distr.,VERSE_PPR,GAT,0.9,0.01,4,5,0.5904715401785715
2675,similarity distr.,VERSE_PPR,GAT,0.9,0.01,7,2,0.5930940554398334
2676,similarity distr.,VERSE_PPR,GAT,0.9,0.2,2,5,0.6438346407822308
2677,similarity distr.,VERSE_PPR,GAT,0.9,0.2,2,20,0.6093232523549826
2678,similarity distr.,VERSE_PPR,GAT,0.9,0.2,2,40,0.654216798592788
2679,similarity distr.,VERSE_PPR,GAT,0.9,0.2,3,2,0.581016
2680,similarity distr.,VERSE_PPR,GAT,0.9,0.2,3,5,0.4224151395251978
2681,similarity distr.,VERSE_PPR,GAT,0.9,0.2,3,20,0.6758722772277228
2682,similarity distr.,VERSE_PPR,GAT,0.9,0.2,4,2,0.387688
2683,similarity distr.,VERSE_PPR,GAT,0.9,0.2,4,5,0.5227685852904644
2684,similarity distr.,VERSE_PPR,GAT,0.9,0.5,2,5,0.5903612904473504
2685,similarity distr.,VERSE_PPR,GAT,0.9,0.5,2,20,0.5742709887864264
2686,similarity distr.,VERSE_PPR,GAT,0.9,0.5,2,40,0.6127336429770925
2687,similarity distr.,VERSE_PPR,GAT,0.9,0.5,3,5,0.5709623560430493
2688,similarity distr.,VERSE_PPR,GAT,0.9,0.5,3,20,0.4769282092770645
2689,similarity distr.,VERSE_PPR,GAT,0.9,0.5,4,5,0.6138343717465649
2690,similarity distr.,VERSE_SimRank,SAGE,0.1,0.01,3,20,0.395258540517081
2691,similarity distr.,VERSE_SimRank,SAGE,0.5,0.5,2,5,0.4002946020776859
2692,similarity distr.,VERSE_SimRank,SAGE,0.9,0.5,3,5,0.5102192110208252
2693,similarity distr.,VERSE_SimRank,GCN,0.1,0.2,2,5,0.5911358017154543
2694,similarity distr.,VERSE_SimRank,SAGE,0.5,0.5,2,20,0.4713165876441181
2695,similarity distr.,VERSE_SimRank,SAGE,0.9,0.5,3,20,0.5534522270821179
2696,similarity distr.,VERSE_SimRank,GCN,0.1,0.5,4,5,0.5824375566268833
2697,similarity distr.,VERSE_SimRank,GCN,0.1,0.2,2,20,0.5295575032064985
2698,similarity distr.,VERSE_SimRank,SAGE,0.5,0.5,2,40,0.4500401290576279
2699,similarity distr.,VERSE_SimRank,SAGE,0.9,0.5,4,5,0.5666625839245252
2700,similarity distr.,VERSE_SimRank,GCN,0.1,0.2,2,40,0.5128596610169491
2701,similarity distr.,VERSE_SimRank,GCN,0.5,0.01,2,5,0.4714650283553875
2702,similarity distr.,VERSE_SimRank,SAGE,0.5,0.5,3,5,0.4201528449729089
2703,similarity distr.,VERSE_SimRank,GCN,0.1,0.01,2,5,0.4988336785376742
2704,similarity distr.,VERSE_SimRank,GCN,0.5,0.2,3,2,0.5009980779372475
2705,similarity distr.,VERSE_SimRank,GAT,0.1,0.01,3,20,0.7189999379998759
2706,similarity distr.,VERSE_SimRank,SAGE,0.5,0.5,3,20,0.5162869179272133
2707,similarity distr.,VERSE_SimRank,GCN,0.5,0.2,3,5,0.5582626233212271
2708,similarity distr.,VERSE_SimRank,GAT,0.1,0.5,2,20,0.6596104411434881
2709,similarity distr.,VERSE_SimRank,SAGE,0.9,0.01,2,5,0.5602485293145614
2710,similarity distr.,VERSE_SimRank,GAT,0.5,0.5,3,20,0.6018085473281138
2711,similarity distr.,VERSE_SimRank,GCN,0.5,0.2,3,20,0.5200803481906846
2712,similarity distr.,VERSE_SimRank,GAT,0.1,0.5,2,40,0.6372930432632311
2713,similarity distr.,VERSE_SimRank,SAGE,0.9,0.01,2,20,0.5887874681122449
2714,similarity distr.,VERSE_SimRank,GAT,0.5,0.5,4,5,0.5978036996090237
2715,similarity distr.,VERSE_SimRank,GAT,0.1,0.5,3,5,0.5632601832203302
2716,similarity distr.,VERSE_SimRank,SAGE,0.9,0.01,2,40,0.4298735722049542
2717,similarity distr.,VERSE_SimRank,GAT,0.9,0.01,2,5,0.6447798929208804
2718,similarity distr.,VERSE_SimRank,GAT,0.9,0.2,2,40,0.625854001759015
2719,similarity distr.,VERSE_SimRank,GAT,0.9,0.01,2,20,0.5966996173469388
2720,similarity distr.,VERSE_SimRank,GAT,0.1,0.5,3,20,0.6717273663083921
2721,similarity distr.,VERSE_SimRank,SAGE,0.9,0.01,3,2,0.5034556347403869
2722,similarity distr.,VERSE_SimRank,GAT,0.9,0.01,2,40,0.6958772716004653
2723,similarity distr.,VERSE_SimRank,GAT,0.9,0.2,3,2,0.703588
2724,similarity distr.,VERSE_SimRank,GAT,0.1,0.5,4,5,0.6762700889500366
2725,similarity distr.,VERSE_SimRank,GAT,0.9,0.01,3,2,0.8599733730127652
2726,similarity distr.,VERSE_SimRank,GAT,0.5,0.01,2,5,0.6914366729678639
2727,similarity distr.,VERSE_SimRank,GAT,0.9,0.2,3,5,0.5033377296496829
2728,similarity distr.,VERSE_SimRank,GAT,0.9,0.2,3,20,0.558522400990099
2729,similarity distr.,VERSE_SimRank,GAT,0.9,0.2,4,2,0.6217119999999999
2730,similarity distr.,VERSE_SimRank,GAT,0.9,0.2,4,5,0.561479458874964
2731,similarity distr.,VERSE_SimRank,GAT,0.9,0.5,2,5,0.6779570602967293
2732,similarity distr.,VERSE_SimRank,GAT,0.9,0.5,2,20,0.6003145860260629
2733,similarity distr.,VERSE_SimRank,GAT,0.9,0.5,2,40,0.6066111413735419
2734,similarity distr.,VERSE_SimRank,GAT,0.9,0.5,3,5,0.6976009592295221
2735,similarity distr.,VERSE_SimRank,GAT,0.9,0.5,3,20,0.5804724592182408
2736,similarity distr.,VERSE_SimRank,GAT,0.9,0.5,4,5,0.6908515418260817
2737,similarity distr.,VERSE_SimRank,SAGE,0.1,0.5,4,5,0.5244354711418839
2738,similarity distr.,VERSE_SimRank,SAGE,0.1,0.01,4,2,0.5304997691597415
2739,similarity distr.,VERSE_SimRank,GCN,0.1,0.01,3,20,0.5318215636431274
2740,similarity distr.,VERSE_SimRank,SAGE,0.1,0.2,3,5,0.5213452708907255
2741,similarity distr.,VERSE_SimRank,SAGE,0.5,0.01,2,5,0.5935727788279773
2742,similarity distr.,VERSE_SimRank,GCN,0.1,0.2,3,5,0.5146280991735537
2743,similarity distr.,VERSE_SimRank,GCN,0.1,0.5,3,20,0.6401051820414173
2744,similarity distr.,VERSE_SimRank,GCN,0.1,0.01,4,2,0.5059345183133273
2745,similarity distr.,VERSE_SimRank,SAGE,0.1,0.2,3,20,0.5520519837826385
2746,similarity distr.,VERSE_SimRank,GCN,0.1,0.2,3,20,0.5163537636873892
2747,similarity distr.,VERSE_SimRank,SAGE,0.5,0.01,2,20,0.5185238947758907
2748,similarity distr.,VERSE_SimRank,GCN,0.5,0.01,2,20,0.5902969306946662
2749,similarity distr.,VERSE_SimRank,GCN,0.1,0.01,4,5,0.6572468647420251
2750,similarity distr.,VERSE_SimRank,SAGE,0.1,0.2,4,2,0.4652309099222679
2751,similarity distr.,VERSE_SimRank,GCN,0.5,0.2,4,5,0.4551748679593952
2752,similarity distr.,VERSE_SimRank,SAGE,0.5,0.01,2,40,0.5264585529171059
2753,similarity distr.,VERSE_SimRank,GCN,0.1,0.2,4,2,0.5676299344612101
2754,similarity distr.,VERSE_SimRank,GCN,0.5,0.01,2,40,0.4751689503379006
2755,similarity distr.,VERSE_SimRank,GCN,0.1,0.01,7,2,0.4494499061655275
2756,similarity distr.,VERSE_SimRank,GCN,0.5,0.5,2,5,0.581526451334251
2757,similarity distr.,VERSE_SimRank,SAGE,0.1,0.2,4,5,0.4984236672051696
2758,similarity distr.,VERSE_SimRank,SAGE,0.5,0.01,3,2,0.45534634506853
2759,similarity distr.,VERSE_SimRank,GCN,0.1,0.2,4,5,0.387062197092084
2760,similarity distr.,VERSE_SimRank,GCN,0.5,0.01,3,2,0.4590583848427842
2761,similarity distr.,VERSE_SimRank,GCN,0.9,0.01,2,40,0.7923952632482217
2762,similarity distr.,VERSE_SimRank,GCN,0.5,0.5,2,20,0.6177634738548714
2763,similarity distr.,VERSE_SimRank,GCN,0.9,0.2,2,40,0.4842437335092348
2764,similarity distr.,VERSE_SimRank,GCN,0.9,0.01,3,2,0.8090296812593
2765,similarity distr.,VERSE_SimRank,SAGE,0.1,0.5,2,5,0.5986254162137915
2766,similarity distr.,VERSE_SimRank,GCN,0.5,0.5,2,40,0.4459692053801946
2767,similarity distr.,VERSE_SimRank,GCN,0.5,0.01,3,5,0.4567170241684763
2768,similarity distr.,VERSE_SimRank,GCN,0.1,0.5,2,5,0.5749443610579162
2769,similarity distr.,VERSE_SimRank,GCN,0.9,0.2,3,2,0.415928
2770,similarity distr.,VERSE_SimRank,GCN,0.9,0.5,3,5,0.5646529078256498
2771,similarity distr.,VERSE_SimRank,GCN,0.5,0.5,3,5,0.5657858687699235
2772,similarity distr.,VERSE_SimRank,GCN,0.1,0.5,2,20,0.6236169337910966
2773,similarity distr.,VERSE_SimRank,GCN,0.9,0.2,3,5,0.4900229649683002
2774,similarity distr.,VERSE_SimRank,GCN,0.5,0.01,3,20,0.5176036712247325
2775,similarity distr.,VERSE_SimRank,GAT,0.1,0.01,4,2,0.4988650353955063
2776,similarity distr.,VERSE_SimRank,GCN,0.9,0.5,3,20,0.330179952231917
2777,similarity distr.,VERSE_SimRank,GCN,0.5,0.5,3,20,0.4512294963078044
2778,similarity distr.,VERSE_SimRank,GCN,0.1,0.5,2,40,0.6774062764177148
2779,similarity distr.,VERSE_SimRank,GCN,0.9,0.2,3,20,0.6097738861386139
2780,similarity distr.,VERSE_SimRank,GAT,0.1,0.2,4,2,0.8077000457247372
2781,similarity distr.,VERSE_SimRank,GAT,0.1,0.01,4,5,0.6923659624610724
2782,similarity distr.,VERSE_SimRank,GCN,0.9,0.5,4,5,0.4308507037895367
2783,similarity distr.,VERSE_SimRank,GCN,0.5,0.5,4,5,0.5527334495840438
2784,similarity distr.,VERSE_SimRank,GCN,0.1,0.5,3,5,0.6209169355163351
2785,similarity distr.,VERSE_SimRank,GAT,0.1,0.2,4,5,0.5190997576736671
2786,similarity distr.,VERSE_SimRank,GAT,0.1,0.01,7,2,0.5634889206453056
2787,similarity distr.,VERSE_SimRank,GCN,0.9,0.2,4,2,0.3292239999999999
2788,similarity distr.,VERSE_SimRank,GAT,0.1,0.01,2,5,0.4990247139496068
2789,similarity distr.,VERSE_SimRank,GAT,0.5,0.01,2,20,0.6224738310672409
2790,similarity distr.,VERSE_SimRank,GCN,0.9,0.01,2,5,0.4695782933439091
2791,similarity distr.,VERSE_SimRank,GAT,0.1,0.5,2,5,0.6930441258503989
2792,similarity distr.,VERSE_SimRank,GAT,0.1,0.2,2,5,0.6023430298220446
2793,similarity distr.,VERSE_SimRank,GCN,0.9,0.2,4,5,0.5654715136616697
2794,similarity distr.,VERSE_SimRank,GAT,0.5,0.01,2,40,0.6285572571145143
2795,similarity distr.,VERSE_SimRank,GCN,0.9,0.01,2,20,0.630859375
2796,similarity distr.,VERSE_SimRank,GAT,0.1,0.2,2,20,0.5086313595553655
2797,similarity distr.,VERSE_SimRank,GCN,0.9,0.5,2,5,0.5349783560946209
2798,similarity distr.,VERSE_SimRank,GAT,0.5,0.5,2,40,0.4958855628865846
2799,similarity distr.,VERSE_SimRank,GAT,0.5,0.2,2,20,0.5917422270426609
2800,similarity distr.,VERSE_SimRank,GAT,0.5,0.01,3,2,0.570478366030637
2801,similarity distr.,VERSE_SimRank,GAT,0.1,0.2,2,40,0.5322640677966102
2802,similarity distr.,VERSE_SimRank,GAT,0.5,0.5,3,5,0.5780711621955268
2803,similarity distr.,VERSE_SimRank,GCN,0.9,0.5,2,20,0.5487398831261342
2804,similarity distr.,VERSE_SimRank,GAT,0.5,0.01,3,5,0.6605164898686122
2805,similarity distr.,VERSE_SimRank,GAT,0.5,0.2,2,40,0.5941198460009935
2806,similarity distr.,VERSE_SimRank,GCN,0.9,0.5,2,40,0.382583022024245
2807,similarity distr.,VERSE_SimRank,GAT,0.1,0.2,3,2,0.5336344019853527
2808,similarity distr.,VERSE_SimRank,GAT,0.5,0.01,3,20,0.732461355529132
2809,similarity distr.,VERSE_SimRank,GAT,0.9,0.01,3,5,0.685983280577875
2810,similarity distr.,VERSE_SimRank,GAT,0.5,0.2,3,2,0.5599195435863686
2811,similarity distr.,VERSE_SimRank,GAT,0.1,0.2,3,5,0.3869995408631773
2812,similarity distr.,VERSE_SimRank,GAT,0.5,0.2,3,5,0.5142660314224778
2813,similarity distr.,VERSE_SimRank,GAT,0.5,0.01,4,2,0.6601165060872048
2814,similarity distr.,VERSE_SimRank,GAT,0.1,0.2,3,20,0.5437764279433147
2815,similarity distr.,VERSE_SimRank,GAT,0.5,0.2,3,20,0.5515434326861726
2816,similarity distr.,VERSE_SimRank,GAT,0.5,0.2,4,2,0.6133558586159206
2817,similarity distr.,VERSE_SimRank,GAT,0.5,0.2,4,5,0.6342287954650452
2818,similarity distr.,VERSE_SimRank,GAT,0.5,0.5,2,5,0.6587321796363566
2819,similarity distr.,VERSE_SimRank,GAT,0.5,0.5,2,20,0.4046701198069937
2820,similarity distr.,VERSE_SimRank,SAGE,0.9,0.01,3,5,0.5750344939534128
2821,similarity distr.,VERSE_SimRank,SAGE,0.1,0.01,4,5,0.5336777207305783
2822,similarity distr.,VERSE_SimRank,SAGE,0.5,0.01,3,20,0.4833067033293698
2823,similarity distr.,VERSE_SimRank,GCN,0.5,0.01,4,2,0.4296677830510627
2824,similarity distr.,VERSE_SimRank,SAGE,0.1,0.01,7,2,0.5126977841290612
2825,similarity distr.,VERSE_SimRank,SAGE,0.5,0.01,4,2,0.3821367914795003
2826,similarity distr.,VERSE_SimRank,GCN,0.9,0.01,3,5,0.5346562778995211
2827,similarity distr.,VERSE_SimRank,GAT,0.5,0.01,4,5,0.6970984415381001
2828,similarity distr.,VERSE_SimRank,SAGE,0.5,0.01,4,5,0.5150168376536925
2829,similarity distr.,VERSE_SimRank,GAT,0.9,0.01,3,20,0.6756874769547245
2830,similarity distr.,VERSE_SimRank,GCN,0.9,0.01,3,20,0.3764094005317393
2831,similarity distr.,VERSE_SimRank,SAGE,0.5,0.01,7,2,0.5510151554149192
2832,similarity distr.,VERSE_SimRank,SAGE,0.5,0.2,2,5,0.4860122904074301
2833,similarity distr.,VERSE_SimRank,SAGE,0.5,0.2,2,20,0.5988704808387563
2834,similarity distr.,VERSE_SimRank,SAGE,0.5,0.2,2,40,0.5386939890710383
2835,similarity distr.,VERSE_SimRank,SAGE,0.5,0.2,3,2,0.4713324994225094
2836,similarity distr.,VERSE_SimRank,SAGE,0.9,0.01,3,20,0.4265171068718585
2837,similarity distr.,VERSE_SimRank,GAT,0.5,0.01,7,2,0.6675347090796226
2838,similarity distr.,VERSE_SimRank,GCN,0.5,0.01,4,5,0.5315412326728797
2839,similarity distr.,VERSE_SimRank,GCN,0.1,0.01,2,20,0.4595557655954631
2840,similarity distr.,VERSE_SimRank,GAT,0.5,0.2,2,5,0.6577608413963268
2841,similarity distr.,VERSE_SimRank,GCN,0.5,0.01,7,2,0.5832412299959122
2842,similarity distr.,VERSE_SimRank,SAGE,0.9,0.01,4,2,0.5169876543209877
2843,similarity distr.,VERSE_SimRank,GCN,0.1,0.01,2,40,0.4768307752341311
